Year,Title,Authors,Number of authors,Abstract,Citations,Paper file
1991,Hierarchical Transformation of Space in the Visual System,"Alexandre Pouget, Stephen Fisher, Terrence J. Sejnowski",3,"Neurons  encoding  simple  visual  features  in  area  VI  such  as  orientation,  direction  of motion  and  color  are  organized  in  retinotopic  maps.  How(cid:173) ever,  recent  physiological  experiments have  shown  that  the  responses  of  many  neurons  in  VI  and  other  cortical  areas  are  modulated  by  the  di(cid:173) rection of gaze.  We  have developed a  neural  network model of the  visual  cortex to explore the hypothesis that visual  features are encoded in  head(cid:173) centered coordinates at early stages of visual processing.  New experiments  are suggested for  testing this hypothesis using  electrical stimulations and  psychophysical observations.",0,https://papers.nips.cc/paper_files/paper/1991/file/3dc4876f3f08201c7c76cb71fa1da439-Paper.pdf
1991,Illumination and View Position in 3D Visual Recognition,Amnon Shashua,1,"It is  shown  that  both  changes  in  viewing  position  and  illumination  con(cid:173) ditions  can  be  compensated for,  prior  to recognition,  using  combinations  of images  taken  from  different  viewing  positions  and  different  illumina(cid:173) tion  conditions.  It is  also  shown  that,  in  agreement  with  psychophysical  findings,  the  computation  requires  at  least  a  sign-bit  image  as  input  - contours alone  are not sufficient.",0,https://papers.nips.cc/paper_files/paper/1991/file/428fca9bc1921c25c5121f9da7815cde-Paper.pdf
1991,Constant-Time Loading of Shallow 1-Dimensional Networks,Stephen Judd,1,"The complexity of learning in shallow I-Dimensional neural networks has  been shown elsewhere to be linear in the size of the network. However,  when the network has a huge number of units (as cortex has) even linear  time might be unacceptable. Furthermore, the algorithm that was given to  achieve this time was based on a single serial processor and was biologically  implausible.  In this work we consider the more natural parallel model of processing  and demonstrate an expected-time complexity that is constant (i.e.  dependent of the size of the network). This holds even when inter-node  communication channels are short and local, thus adhering to more bio(cid:173) logical and VLSI constraints.",0,https://papers.nips.cc/paper_files/paper/1991/file/42998cf32d552343bc8e460416382dca-Paper.pdf
1991,Combined Neural Network and Rule-Based Framework for Probabilistic Pattern Recognition and Discovery,"Hayit K. Greenspan, Rodney Goodman, Rama Chellappa",3,"A combined neural network and rule-based approach is suggested as a  general framework for pattern recognition. This approach enables unsu(cid:173) pervised and supervised learning, respectively, while providing probability  estimates for the output classes. The probability maps are utilized for  higher level analysis such as a feedback for smoothing over the output la(cid:173) bel maps and the identification of unknown patterns (pattern ""discovery"").  The suggested approach is presented and demonstrated in the texture - analysis task. A correct classification rate in the 90 percentile is achieved  for both unstructured and structured natural texture mosaics. The advan(cid:173) tages of the probabilistic approach to pattern analysis are demonstrated.",0,https://papers.nips.cc/paper_files/paper/1991/file/46922a0880a8f11f8f69cbb52b1396be-Paper.pdf
1991,Experimental Evaluation of Learning in a Neural Microsystem,"Joshua Alspector, Anthony Jayakumar, Stephan Luna",3,"We report learning measurements from a system composed of a cascadable  learning chip, data generators and analyzers for training pattern presentation,  and an X-windows based software interface. The 32 neuron learning chip has  496 adaptive synapses and can perform Boltzmann and mean-field learning  using separate noise and gain controls. We have used this system to do learning  experiments on the parity and replication problem. The system settling time  limits the learning speed to about 100,000 patterns per second roughly  independent of system size.",0,https://papers.nips.cc/paper_files/paper/1991/file/49ae49a23f67c759bf4fc791ba842aa2-Paper.pdf
1991,Recurrent Eye Tracking Network Using a Distributed Representation of Image Motion,"Paul Viola, Stephen Lisberger, Terrence J. Sejnowski",3,"This  paper  briefly  describes  an  artificial  neural  network  for  preattentive  visual processing.  The network is  capable of determiuing image motioll in  a type of stimulus which defeats most popular methods of motion detect.ion  - a  subset  of second-order  visual  motion stimuli known  as  drift-balanced  stimuli(DBS). The processing st.ages of the network described in this paper  are  integratable into  a  model  capable  of simultaneous motion extractioll.  edge  detection,  and  the determination of occlusion.",0,https://papers.nips.cc/paper_files/paper/1991/file/4e4b5fbbbb602b6d35bea8460aa8f8e5-Paper.pdf
1991,Against Edges: Function Approximation with Multiple Support Maps,"Trevor Darrell, Alex Pentland",2,"Networks for reconstructing a sparse or noisy function often use an edge  field to segment the function into homogeneous regions, This approach  assumes that these regions do not overlap or have disjoint parts, which is  often false. For example, images which contain regions split by an occlud(cid:173) ing object can't be properly reconstructed using this type of network. We  have developed a network that overcomes these limitations, using support  maps to represent the segmentation of a signal. In our approach, the sup(cid:173) port of each region in the signal is explicitly represented. Results from  an initial implementation demonstrate that this method can reconstruct  images and motion sequences which contain complicated occlusion.",0,https://papers.nips.cc/paper_files/paper/1991/file/51d92be1c60d1db1d2e5e7a07da55b26-Paper.pdf
1991,Induction of Multiscale Temporal Structure,Michael C. Mozer,1,"Learning  structure  in  temporally-extended  sequences  is  a  difficult  com(cid:173) putational problem because  only a  fraction  of the relevant  information is  available  at  any  instant.  Although  variants  of back  propagation  can  in  principle  be  used  to find  structure in  sequences,  in  practice  they  are  not  sufficiently  powerful  to  discover  arbitrary  contingencies,  especially  those  spanning  long  temporal  intervals  or  involving  high  order  statistics.  For  example,  in  designing  a  connectionist  network for  music  composition,  we  have encountered  the problem that the net is  able to learn  musical struc(cid:173) ture that occurs locally in time-e.g., relations  among notes within a  mu(cid:173) sical phrase-but not structure that occurs over longer time periods--e.g.,  relations  among  phrases.  To  address  this  problem,  we  require  a  means  of constructing  a  reduced  deacription  of the  sequence  that  makes  global  aspects more explicit  or more readily detectable.  I propose to achieve this  using hidden  units that operate with different  time constants.  Simulation  experiments  indicate  that slower  time-scale  hidden  units  are  able  to pick  up global structure,  structure that simply can not be learned  by standard  back propagation. ",0,https://papers.nips.cc/paper_files/paper/1991/file/53fde96fcc4b4ce72d7739202324cd49-Paper.pdf
1991,Locomotion in a Lower Vertebrate: Studies of the Cellular Basis of Rhythmogenesis and Oscillator Coupling,James Buchanan,1,"To test  whether  the  known  connectivies  of neurons  in  the lamprey spinal  cord are sufficient to account for locomotor rhythmogenesis, a  CCconnection(cid:173) ist""  neural network simulation was done using identical cells connected ac(cid:173) cording to experimentally established  patterns.  It was  demonstrated  that  the  network  oscillates  in  a  stable  manner  with  the  same  phase  relation(cid:173) ships among the neurons as observed  in the lamprey.  The model was  then  used  to  explore  coupling  between  identical  
",0,https://papers.nips.cc/paper_files/paper/1991/file/550a141f12de6341fba65b0ad0433500-Paper.pdf
1991,Single Neuron Model: Response to Weak Modulation in the Presence of Noise,"A. R. Bulsara, W. Jacobs",2,"We consider a noisy bist.able single neuron model driven by a periodic  external modulation. The modulation introduces a correlated switching  between st.ates driven by the noise. The information flow through the sys(cid:173) tem from the modulation to the output switching events, leads to a succes(cid:173) sion of strong peaks in the power spectrum. The signal-to-noise ratio (SNR)  obtained from this power spectrum is a measure of the information content  in the neuron response . With increasing noise intensity, the SNR passes  t.hrough a maximum, an effect which has been called stochastic resonance.  We treat t.he problem wit.hin the framework of a recently developed approx(cid:173) imate theory, valid in the limits of weak noise intensity, weak periodic forc(cid:173) ing and low forcing frequency. A comparison of the results of this theory  with those obtained from a linear syst.em FFT is also presented .",0,https://papers.nips.cc/paper_files/paper/1991/file/559cb990c9dffd8675f6bc2186971dc2-Paper.pdf
1991,Fast Learning with Predictive Forward Models,Carlos Brody,1,"A method for transforming performance evaluation signals distal both in  space and time into proximal signals usable by supervised learning algo(cid:173) rithms, presented in [Jordan & Jacobs 90], is examined. A simple obser(cid:173) vation concerning differentiation through models trained with redundant  inputs (as one of their networks is) explains a weakness in the original  architecture and suggests a modification: an internal world model that  encodes action-space exploration and, crucially, cancels input redundancy  to the forward model is added. Learning time on an example task, cart(cid:173) pole balancing, is thereby reduced about 50 to 100 times.",0,https://papers.nips.cc/paper_files/paper/1991/file/55a7cf9c71f1c9c495413f934dd1a158-Paper.pdf
1991,Nonlinear Pattern Separation in Single Hippocampal Neurons with Active Dendritic Membrane,"Anthony Zador, Brenda Claiborne, Thomas Brown",3,"The dendritic trees of cortical pyramidal neurons seem ideally suited to  perfonn local processing on inputs.  To explore some of the implications  of this complexity for the computational power of neurons, we simulated  a realistic biophysical model of a hippocampal pyramidal cell in which a  ""cold spot""-a high density patch of inhibitory Ca-dependent K channels  and  a  colocalized  patch  of Ca  channels-was  present  at  a  dendritic  branch  point.  The cold spot induced a non monotonic relationship  be(cid:173) tween the strength of the synaptic input and the probability of neuronal  fIring.  This effect could also be interpreted as an analog stochastic XOR.",0,https://papers.nips.cc/paper_files/paper/1991/file/5737034557ef5b8c02c0e46513b98f90-Paper.pdf
1991,A Neural Network for Motion Detection of Drift-Balanced Stimuli,Hilary Tunley,1,"This  paper  briefly  describes  an  artificial  neural  network  for  preattentive  visual processing.  The network is  capable of determiuing image motioll in  a type of stimulus which defeats most popular methods of motion detect.ion  - a  subset  of second-order  visual  motion stimuli known  as  drift-balanced  stimuli(DBS). The processing st.ages of the network described in this paper  are  integratable into  a  model  capable  of simultaneous motion extractioll.  edge  detection,  and  the determination of occlusion.",0,https://papers.nips.cc/paper_files/paper/1991/file/58ae749f25eded36f486bc85feb3f0ab-Paper.pdf
1991,Generalization Performance in PARSEC - A Structured Connectionist Parsing Architecture,Ajay Jain,1,"This paper presents PARSEC-a system for generating connectionist  parsing networks from example parses. PARSEC is not based on formal  grammar systems and is geared toward spoken language tasks. PARSEC  networks exhibit three strengths important for application to speech pro(cid:173) cessing:  1) they learn to parse, and generalize well compared to hand(cid:173) coded grammars; 2) they tolerate several types of noise;  3)  they can  learn to use multi-modal input. Presented are the PARSEC architecture  and performance analyses along several dimensions that demonstrate  PARSEC's features. PARSEC's performance is compared to that of tra(cid:173) ditional grammar-based parsing systems.",0,https://papers.nips.cc/paper_files/paper/1991/file/598b3e71ec378bd83e0a727608b5db01-Paper.pdf
1991,Hierarchies of adaptive experts,"Michael Jordan, Robert Jacobs",2,"In this paper we present a neural network architecture that discovers a  recursive decomposition of its input space. Based on a generalization of the  modular architecture of Jacobs, Jordan, Nowlan, and Hinton (1991), the  architecture uses competition among networks to recursively split the input  space into nested regions and to learn separate associative mappings within  each region. The learning algorithm is shown to perform gradient ascent  in a log likelihood function that captures the architecture's hierarchical  structure.",0,https://papers.nips.cc/paper_files/paper/1991/file/59b90e1005a220e2ebc542eb9d950b1e-Paper.pdf
1991,Optical Implementation of a Self-Organizing Feature Extractor,"Dana Anderson, Claus Benkert, Verena Hebler, Ju-Seog Jang, Don Montgomery, Mark Saffman",6,"We demonstrate a self-organizing system based on photorefrac(cid:173) tive ring oscillators.  We  employ the system in two ways that  can  both be thought of as feature extractors; one acts on  a  set  of images exposed repeatedly to the system strictly as a linear  feature extractor, and the other serves as a signal demultiplex(cid:173) er  for  fiber  optic  communications.  Both  systems  implement  unsupervised competitive learning embedded within the mode  interaction dynamics between the modes of a set of ring oscilla(cid:173) tors.  After a training period, the modes of the rings become as(cid:173) sociated  with  frequencies within the incoming data stream. ",0,https://papers.nips.cc/paper_files/paper/1991/file/5b69b9cb83065d403869739ae7f0995e-Paper.pdf
1991,A Neurocomputer Board Based on the ANNA Neural Network Chip,"Eduard Säckinger, Bernhard Boser, Lawrence Jackel",3,"A  board is described  that contains the ANN A  neural-network  chip,  and a  DSP32C  digital  signal  processor.  The  ANNA  (Analog  Neural  Network  Arithmetic  unit)  chip  performs  mixed  analog/digital  processing.  The  combination  of ANNA  with  the  DSP  allows  high-speed,  end-to-end  ex(cid:173) ecution  of numerous signal-processing  applications,  including the  prepro(cid:173) cessing,  the  neural-net  calculations,  and  the  postprocessing  steps.  The  ANNA  board  evaluates  neural  networks  10  to  100  times  faster  than  the  DSP  alone.  The  board  is  suitable  for  implementing  large  (million  con(cid:173) nections)  networks  with sparse  weight  matrices.  Three  applications  have  been  implemented on  the  board:  a  convolver  network  for  slant  detection  of text  blocks,  a  handwritten  digit  recognizer,  and  a  neural  network  for  recognition-based  segmentation.",0,https://papers.nips.cc/paper_files/paper/1991/file/5e388103a391daabe3de1d76a6739ccd-Paper.pdf
1991,Adaptive Synchronization of Neural and Physical Oscillators,"Kenji Doya, Shuji Yoshizawa",2,"Animal  locomotion  patterns  are  controlled  by recurrent  neural  networks  called central pattern generators  (CPGs).  Although  a  CPG  can  oscillate  autonomously,  its  rhythm and  phase  must  be  well  coordinated  with  the  state of the physical system using sensory inputs.  In this paper we propose  a learning algorithm for synchronizing neural and physical oscillators with  specific phase relationships.  Sensory input connections are modified by the  correlation between cellular activities and input signals.  Simulations show  that the learning rule can be used for setting sensory feedback connections  to a  CPG as  well  as coupling connections between CPGs. ",0,https://papers.nips.cc/paper_files/paper/1991/file/5ea1649a31336092c05438df996a3e59-Paper.pdf
1991,Recurrent Networks and NARMA Modeling,"Jerome Connor, Les Atlas, Douglas Martin",3,"There exist large classes of time series, such as those with nonlinear moving  average components, that are not well modeled by feedforward networks  or linear models, but can be modeled by recurrent networks. We show that  recurrent neural networks are a type of nonlinear autoregressive-moving  average (N ARMA) model. Practical ability will be shown in the results of  a competition sponsored by the Puget Sound Power and Light Company,  where the recurrent networks gave the best performance on electric load  forecasting.",0,https://papers.nips.cc/paper_files/paper/1991/file/5ef0b4eba35ab2d6180b0bca7e46b6f9-Paper.pdf
1991,ANN Based Classification for Heart Defibrillators,"M. Jabri, S. Pickard, P. Leong, Z. Chi, B. Flower, Y. Xie",6,Current Intra-Cardia defibrillators make use of simple classification algo(cid:173) rithms to determine patient conditions and subsequently to enable proper  therapy. The simplicity is primarily due to the constraints on power dissipa(cid:173) tion and area available for implementation. Sub-threshold implementation  of artificial neural networks offer potential classifiers with higher perfor(cid:173) mance than commercially available defibrillators. In this paper we explore  several classifier architectures and discuss micro-electronic implementation  issues.,0,https://papers.nips.cc/paper_files/paper/1991/file/605ff764c617d3cd28dbbdd72be8f9a2-Paper.pdf
1991,Adaptive Development of Connectionist Decoders for Complex Error-Correcting Codes,"Sheri Gish, Mario Blaum",2,"\Ve  present.  an  approach  for  df'velopment  of a  decoder  for  any  complex  binary error-correct.ing  code- (ECC) via training from examples of decoded  received  words.  Our  decoder  is  a  connectionist  architecture.  We  describe  two  sepa.rate  solutions:  A  system-level  solution  (the  Cascaded  Networks  Decoder);  and  the  ECC-Enhanced  Decoder,  a  solution  which  simplifies  the  mapping problem  which  must  be  solved  for  decoding.  Although  both  solutions  meet  our  basic  approach  constraint  for  simplicity and  compact(cid:173) ness.  only  the  ECC-Enhanced  Decoder  meet.s  our second  basic  constraint  of being  a  generic  solution.",0,https://papers.nips.cc/paper_files/paper/1991/file/63538fe6ef330c13a05a3ed7e599d5f7-Paper.pdf
1991,Self-organization in real neurons: Anti-Hebb in 'Channel Space'?,Anthony Bell,1,"Ion channels are the dynamical systems of the nervous system. Their  distribution within the membrane governs not only communication of in(cid:173) formation between neurons, but also how that information is integrated  within the cell. Here, an argument is presented for an 'anti-Hebbian' rule  for changing the distribution of voltage-dependent ion channels in order  to flatten voltage curvatures in dendrites. Simulations show that this rule  can account for the self-organisation of dynamical receptive field properties  such as resonance and direction selectivity. It also creates the conditions  for the faithful conduction within the cell of signals to which the cell has  been exposed. Various possible cellular implementations of such a learn(cid:173) ing rule are proposed, including activity-dependent migration of channel  proteins in the plane of the membrane.",0,https://papers.nips.cc/paper_files/paper/1991/file/647bba344396e7c8170902bcf2e15551-Paper.pdf
1991,Tangent Prop - A formalism for specifying selected invariances in an adaptive network,"Patrice Simard, Bernard Victorri, Yann LeCun, John Denker",4,"In many machine learning applications, one has access, not only to training  data, but also to some high-level a priori knowledge about the desired be(cid:173) havior of the system. For example, it is known in advance that the output  of a character recognizer should be invariant with respect to small spa(cid:173) tial distortions of the input images (translations, rotations, scale changes,  etcetera).  We have implemented a scheme that allows a network to learn the deriva(cid:173) tive of its outputs with respect to distortion operators of our choosing.  This not only reduces the learning time and the amount of training data,  but also provides a powerful language for specifying what generalizations  we wish the network to perform.",0,https://papers.nips.cc/paper_files/paper/1991/file/65658fde58ab3c2b6e5132a39fae7cb9-Paper.pdf
1991,Human and Machine 'Quick Modeling',"Jakob Bernasconi, Karl Gustafson",2,"We present here an interesting experiment in 'quick modeling' by humans,  performed independently on small samples, in several languages and two  continents, over the last three years. Comparisons to decision tree proce(cid:173) dures and neural net processing are given. From these, we conjecture that  human reasoning is better represented by the latter, but substantially dif(cid:173) ferent from both. Implications for the 'strong convergence hypothesis' be(cid:173) tween neural networks and machine learning are discussed, now expanded  to include human reasoning comparisons.",0,https://papers.nips.cc/paper_files/paper/1991/file/67f7fb873eaf29526a11a9b7ac33bfac-Paper.pdf
1991,Practical Issues in Temporal Difference Learning,Gerald Tesauro,1,"This  paper  examines  whether  temporal  difference  methods  for  training  connectionist  networks,  such  as  Suttons's  TO(')  algorithm,  can  be  suc(cid:173) cessfully  applied to complex real-world problems.  A number of important  practical issues are identified and discussed from a general theoretical per(cid:173) spective.  These practical issues are then examined in the context of a case  study  in  which  TO(')  is  applied  to  learning  the  game  of backgammon  from  the  outcome of self-play.  This is  apparently  the  first  application of  this  algorithm  to  a  complex  nontrivial  task.  It is  found  that,  with  zero  knowledge  built  in,  the network  is able  to learn  from  scratch  to  play  the  entire game at a  fairly strong intermediate level of performance,  which  is  clearly  better  than conventional commercial programs, and which  in fact  surpasses  comparable networks  trained  on  a  massive  human expert  data  set.  The hidden  units in  these network  have apparently discovered  useful  features,  a  longstanding  goal of computer  games  research.  Furthermore,  when  a  set  of hand-crafted  features  is  added  to the  input representation,  the resulting networks reach  a  near-expert  level of performance, and have  achieved good results against world-class human play.",0,https://papers.nips.cc/paper_files/paper/1991/file/68ce199ec2c5517597ce0a4d89620f55-Paper.pdf
1991,A Network of Localized Linear Discriminants,Martin Glassman,1,"The localized linear discriminant network (LLDN) has been designed to address  classification problems containing relatively closely  spaced data from  different  classes  (encounter zones  [1], the accuracy problem  [2]).  Locally trained hyper(cid:173) plane segments are an effective way to define the decision boundaries for these  regions [3].  The LLD uses a modified perceptron training algorithm for effective  discovery of separating hyperplane/sigmoid units within narrow boundaries. The  basic unit of the network is the discriminant receptive field (DRF) which combines  the LLD function with Gaussians representing the dispersion of the local training  data with respect to the hyperplane.  The DRF implements a local distance mea(cid:173) sure [4], and obtains the benefits of networks oflocalized units [5].  A constructive  algorithm for the two-class case is described which incorporates DRF's into the  hidden layer to solve local discrimination problems.  The output unit produces a  smoothed, piecewise linear decision boundary.  Preliminary results  indicate the  ability of the LLDN to efficiently achieve separation when boundaries are narrow  and complex,  in  cases where  both the ""standard"" multilayer perceptron (MLP)  and k-nearest neighbor (KNN) yield high error rates on training data. ",0,https://papers.nips.cc/paper_files/paper/1991/file/69421f032498c97020180038fddb8e24-Paper.pdf
1991,Multi-Digit Recognition Using a Space Displacement Neural Network,"Ofer Matan, Christopher J. C. Burges, Yann LeCun, John Denker",4,We present a feed-forward network architecture for  recognizing an uncon(cid:173) strained  handwritten  multi-digit  string.  This  is  an extension  of previous  work on recognizing isolated digits.  In this architecture a  single  digit  rec(cid:173) ognizer  is  replicated  over  the  input.  The  output  layer  of the  network  is  coupled to a Viterbi alignment module that chooses the best interpretation  of the input.  Training errors are propagated through the Viterbi module.  The novelty in  this procedure is  that segmentation is  done on the feature  maps developed in the Space Displacement Neural Network (SDNN) rather  than the input  (pixel) space.,0,https://papers.nips.cc/paper_files/paper/1991/file/6e2713a6efee97bacb63e52c54f0ada0-Paper.pdf
1991,JANUS: Speech-to-Speech Translation Using Connectionist and Non-Connectionist Techniques,"Alex Waibel, Ajay Jain, Arthur McNair, Joe Tebelskis, Louise Osterholtz, Hiroaki Saito, Otto Schmidbauer, Tilo Sloboda, Monika Woszczyna",9,"We present JANUS, a speech-to-speech translation system that utilizes  diverse processing strategies, including connectionist learning, tradi(cid:173) tional AI knowledge representation approaches, dynamic programming,  and stochastic techniques. JANUS  translates continuously spoken  English and German into German, English, and Japanese. JANUS cur(cid:173) rently achieves 87%  translation fidelity from English speech and 97%  from German speech. We present the JANUS system along with com(cid:173) parative evaluations of its interchangeable processing components, with  special emphasis on the connectionist modules. ",0,https://papers.nips.cc/paper_files/paper/1991/file/6ea2ef7311b482724a9b7b0bc0dd85c6-Paper.pdf
1991,A Parallel Analog CCD/CMOS Signal Processor,"Charles Neugebauer, Amnon Yariv",2,A CCO based signal processing IC that computes a fully parallel single  quadrant vector-matrix multiplication has been designed and fabricated with a  2j..un CCO/CMOS process.  The device incorporates  an array of Charge  Coupled Devices (CCO) which hold an analog matrix of charge encoding the  matrix elements.  Input vectors are digital with 1 - 8 bit accuracy.,0,https://papers.nips.cc/paper_files/paper/1991/file/74071a673307ca7459bcf75fbd024e09-Paper.pdf
1991,Iterative Construction of Sparse Polynomial Approximations,"Terence Sanger, Richard S. Sutton, Christopher Matheus",3,Christopher J.  Matheus,0,https://papers.nips.cc/paper_files/paper/1991/file/7bcdf75ad237b8e02e301f4091fb6bc8-Paper.pdf
1991,A Computational Mechanism to Account for Averaged Modified Hand Trajectories,"Ealan Henis, Tamar Flash",2,"Using the double-step target displacement paradigm the mechanisms un(cid:173) derlying arm trajectory modification were investigated. Using short (10- 110 msec) inter-stimulus intervals the resulting hand motions were initially  directed in between the first and second target locations. The kinematic  features of the modified motions were accounted for by the superposition  scheme, which involves the vectorial addition of two independent point-to(cid:173) point motion units: one for moving the hand toward an internally specified  location and a second one for moving between that location and the final  target location . The similarity between the inferred internally specified lo(cid:173) cations and previously reported measured end-points of the first saccades  in double-step eye-movement studies may suggest similarities between per(cid:173) ceived target locations in eye and hand motor control.",0,https://papers.nips.cc/paper_files/paper/1991/file/7d04bbbe5494ae9d2f5a76aa1c00fa2f-Paper.pdf
1991,Learning Global Direct Inverse Kinematics,"David DeMers, Kenneth Kreutz-Delgado",2,"We  introduce  and  demonstrate  a  bootstrap  method  for  construction  of an  in(cid:173) verse function for the robot kinematic mapping using only sample configuration(cid:173) space/workspace data.  Unsupervised learning (clustering) techniques are used on  pre-image neighborhoods in order to  learn  to partition the configuration space  into subsets over which the kinematic mapping is  invertible.  Supervised leam(cid:173) ing is  then  used separately on each  of the partitions to approximate the inverse  function.  The ill-posed inverse kinematics function is thereby regularized, and  a globa1 inverse kinematics solution for the wristless Puma manipulator is devel(cid:173) oped.",0,https://papers.nips.cc/paper_files/paper/1991/file/7dcd340d84f762eba80aa538b0c527f7-Paper.pdf
1991,VISIT: A Neural Model of Covert Visual Attention,Subutai Ahmad,1,"Visual attention is the ability to dynamically restrict processing to a subset  of the visual field.  Researchers  have long argued that such a  mechanism is  necessary  to efficiently perform many intermediate level visual tasks.  This  paper describes  VISIT,  a  novel  neural  network  model  of visual attention.  The current system models the search for target objects in scenes  contain(cid:173) ing  multiple distractors.  This  is  a  natural  task  for  people,  it  is  studied  extensively by psychologists,  and it requires  attention.  The network's be(cid:173) havior  closely  matches  the  known  psychophysical  data  on  visual  search  and visual  attention.  VISIT also  matches much of the  physiological data  on attention and provides a  novel view  of the functionality of a  number of  visual areas.  This paper concentrates  on  the  biological plausibility of the  model and its relationship to the primary visual cortex, pulvinar, superior  colliculus and posterior  parietal areas.",0,https://papers.nips.cc/paper_files/paper/1991/file/7f24d240521d99071c93af3917215ef7-Paper.pdf
1991,Kernel Regression and Backpropagation Training With Noise,"Petri Koistinen, Lasse Holmström",2,"One method proposed for improving the generalization capability of a feed(cid:173) forward  network  trained  with  the  backpropagation  algorithm  is  to  use  artificial  training vectors  which  are  obtained by  adding noise  to the orig(cid:173) inal training vectors.  We  discuss  the  connection  of such  backpropagation  training with noise  to kernel  density  and kernel regression  estimation.  We  compare by simulated examples (1)  backpropagation, (2)  backpropagation  with  noise,  and  (3)  kernel  regression  in  mapping estimation  and  pattern  classification  contexts.",0,https://papers.nips.cc/paper_files/paper/1991/file/7fe1f8abaad094e0b5cb1b01d712f708-Paper.pdf
1991,Recognition of Manipulated Objects by Motor Learning,"Hiroaki Gomi, Mitsuo Kawato",2,"We present two neural network controller learning schemes based on feedback(cid:173) error-learning and  modular architecture for recognition and control  of multiple  manipulated objects. In the first  scheme, a Gating Network is  trained to acquire  object-specific representations for recognition of a number of objects (or sets of  objects).  In  the  second  scheme,  an  Estimation  Network is  trained  to  acquire  function-specific, rather than object-specific, representations which directly estimate  physical parameters. Both  recognition networks are trained to identify manipulated  objects  using  somatic  and/or  visual  information.  After  learning,  appropriate  motor  commands  for  manipulation  of each  object  are  issued by  the  control  networks.",0,https://papers.nips.cc/paper_files/paper/1991/file/81448138f5f163ccdba4acc69819f280-Paper.pdf
1991,Temporal Adaptation in a Silicon Auditory Nerve,John Lazzaro,1,"Many  auditory  theorists  consider  the  temporal  adaptation  of the  auditory nerve a key aspect of speech coding in the auditory periph(cid:173) ery.  Experiments  with  models  of auditory  localization  and  pitch  perception  also  suggest  temporal  adaptation  is  an  important ele(cid:173) ment of practical auditory processing.  I have  designed,  fabricated,  and  successfully  tested  an  analog  integrated  circuit  that  models  many aspects of auditory nerve response,  including temporal adap(cid:173) tation.",0,https://papers.nips.cc/paper_files/paper/1991/file/821fa74b50ba3f7cba1e6c53e8fa6845-Paper.pdf
1991,Oscillatory Model of Short Term Memory,"David Horn, Marius Usher",2,"We investigate a model in which excitatory neurons have dynamical thresh(cid:173) olds  which  display  both  fatigue  and  potentiation.  The  fatigue  property  leads to oscillatory  behavior.  It is  responsible  for  the ability of the model  to  perform  segmentation,  i.e.,  decompose  a  mixed  input  into  staggered  oscillations  of the  activities  of the  cell-assemblies  (memories)  affected  by  it.  Potentiation  is  responsible  for  sustaining  these  staggered  oscillations  after  the  input  is  turned  off,  i.e.  the  system  serves  as  a  model for  short  term memory.  It  has  a  limited  STM  capacity, reminiscent  of the  magical  number 7 ± 2.",0,https://papers.nips.cc/paper_files/paper/1991/file/85422afb467e9456013a2a51d4dff702-Paper.pdf
1991,"Estimating Average-Case Learning Curves Using Bayesian, Statistical Physics and VC Dimension Methods","David Haussler, Michael Kearns, Manfred Opper, Robert Schapire",4,"In this paper we investigate an average-case model of concept learning, and  give results that place the popular statistical physics and VC dimension  theories of learning curve behavior in a common framework.",0,https://papers.nips.cc/paper_files/paper/1991/file/854d9fca60b4bd07f9bb215d59ef5561-Paper.pdf
1991,Operators and curried functions: Training and analysis of simple recurrent networks,"Janet Wiles, Anthony Bloesch",2,"We present a framework for programming tbe bidden unit representations of  simple recurrent networks based on the use of hint units (additional targets at  the output layer). We present two ways of analysing a network trained within  this framework: Input patterns act as operators on the information encoded by  the context units; symmetrically, patterns of activation over tbe context units  act as curried functions of the input sequences. Simulations demonstrate that a  network can learn to represent three different functions simultaneously and  canonical discriminant analysis is used to investigate bow operators and curried  functions are represented in the space of bidden unit activations.",0,https://papers.nips.cc/paper_files/paper/1991/file/877a9ba7a98f75b90a9d49f53f15a858-Paper.pdf
1991,The Efficient Learning of Multiple Task Sequences,Satinder Singh,1,"I  present a  modular  network architecture and  a  learning algorithm  based  on incremental dynamic  programming that allows  a  single  learning agent  to  learn  to  solve  multiple  Markovian  decision  tasks  (MDTs)  with  signif(cid:173) icant  transfer  of learning  across  the  tasks.  I  consider  a  class  of  MDTs,  called  composite  tasks,  formed  by temporally  concatenating a  number  of  simpler, elemental MDTs.  The architecture is  trained on a  set of compos(cid:173) ite and  elemental MDTs.  The  temporal  structure  of a  composite  task  is  assumed  to be  unknown  and the architecture learns  to produce  a  tempo(cid:173) ral  decomposition.  It is  shown  that under certain  conditions  the  solution  of a  composite  MDT can  be  constructed  by computationally inexpensive  modifications of the solutions  of its constituent elemental MDTs.",0,https://papers.nips.cc/paper_files/paper/1991/file/8b16ebc056e613024c057be590b542eb-Paper.pdf
