Year,Title,Authors,Number of authors,Abstract,Citations,Paper file
1995,Optimal Asset Allocation using Adaptive Dynamic Programming,Ralph Neuneier,1,"In  recent  years,  the  interest  of investors  has  shifted  to  computer(cid:173) ized asset allocation (portfolio management) to exploit the growing  dynamics of the capital markets.  In  this paper,  asset  allocation is  formalized  as  a  Markovian  Decision  Problem  which  can  be  opti(cid:173) mized  by applying dynamic programming or reinforcement learning  based  algorithms.  Using an artificial exchange rate,  the asset  allo(cid:173) cation strategy optimized with reinforcement learning (Q-Learning)  is  shown  to  be  equivalent  to  a  policy  computed  by  dynamic  pro(cid:173) gramming.  The approach is  then tested on the task to invest liquid  capital  in  the  German  stock  market.  Here,  neural  networks  are  used  as  value function  approximators.  The  resulting  asset  alloca(cid:173) tion  strategy  is  superior  to  a  heuristic  benchmark  policy.  This  is  a  further  example  which  demonstrates  the  applicability  of neural  network  based  reinforcement  learning  to  a  problem setting with  a  high  dimensional state space.",0,https://papers.nips.cc/paper_files/paper/1995/file/3a15c7d0bbe60300a39f76f8a5ba6896-Paper.pdf
1995,Recursive Estimation of Dynamic Modular RBF Networks,"Visakan Kadirkamanathan, Maha Kadirkamanathan",2,"In this paper, recursive estimation algorithms for dynamic modular  networks  are  developed.  The  models  are  based  on Gaussian  RBF  networks  and  the  gating network  is  considered  in two  stages:  At  first,  it  is  simply  a  time-varying  scalar  and  in  the  second,  it  is  based  on the state, as in the mixture of local experts scheme.  The  resulting  algorithm  uses  Kalman  filter  estimation  for  the  model  estimation and the gating probability estimation.  Both, 'hard' and  'soft' competition based estimation schemes are developed where in  the former, the most probable network is  adapted and in the latter  all networks  are  adapted by  appropriate weighting of the data.",0,https://papers.nips.cc/paper_files/paper/1995/file/3b712de48137572f3849aabd5666a4e3-Paper.pdf
1995,A Neural Network Classifier for the I100 OCR Chip,"John Platt, Timothy Allen",2,"This paper describes a neural network classifier for  the 11000  chip, which  optically  reads  the  E13B  font  characters  at  the  bottom of checks.  The  first  layer  of  the  neural  network  is  a  hardware  linear  classifier  which  recognizes  the  characters  in  this  font .  A  second  software  neural  layer  is  implemented  on  an  inexpensive  microprocessor  to  clean  up  the  re(cid:173) sults of the first  layer.  The hardware linear  classifier  is  mathematically  specified  using  constraints  and  an  optimization  principle.  The  weights  of the  classifier  are  found  using  the  active  set  method,  similar  to  Vap(cid:173) nik's separating hyperplane algorithm.  In 7.5 minutes ofSPARC 2 time,  the  method solves for  1523  Lagrange mUltipliers,  which  is  equivalent  to  training  on  a  data set  of approximately  128,000  examples.  The  result(cid:173) ing network  performs quite  well:  when  tested  on  a  test set  of 1500  real  checks,  it has  a  99.995%  character accuracy  rate. ",0,https://papers.nips.cc/paper_files/paper/1995/file/3eb71f6293a2a31f3569e10af6552658-Paper.pdf
1995,Modeling Saccadic Targeting in Visual Search,"Rajesh Rao, Gregory Zelinsky, Mary Hayhoe, Dana Ballard",4,"Visual cognition depends criticalIy on the ability to make rapid eye movements  known as saccades that orient the fovea over targets of interest in a visual  scene. Saccades are known to be ballistic: the pattern of muscle activation  for foveating a prespecified target location is computed prior to the movement  and visual feedback is precluded. Despite these distinctive properties, there  has been no general model of the saccadic targeting strategy employed by  the human visual system during visual search in natural scenes. This paper  proposes a model for saccadic targeting that uses iconic scene representations  derived from oriented spatial filters at multiple scales. Visual search proceeds  in a coarse-to-fine fashion with the largest scale filter responses being compared  first. The model was empirically tested by comparing its perfonnance with  actual eye movement data from human subjects in a natural visual search task;  preliminary results indicate substantial agreement between eye movements  predicted by the model and those recorded from human subjects.",0,https://papers.nips.cc/paper_files/paper/1995/file/3fe78a8acf5fda99de95303940a2420c-Paper.pdf
1995,Plasticity of Center-Surround Opponent Receptive Fields in Real and Artificial Neural Systems of Vision,"S. Yasui, T. Furukawa, M. Yamada, T. Saito",4,"Despite  the  phylogenic  and  structural  differences,  the  visual  sys(cid:173) tems of different species, whether vertebrate or invertebrate, share  certain functional properties.  The center-surround opponent recep(cid:173) tive field  (CSRF)  mechanism represents  one  such example.  Here,  analogous  CSRFs  are  shown  to  be  formed  in  an  artificial  neural  network which learns to localize contours (edges)  of the luminance  difference.  Furthermore,  when  the  input  pattern  is  corrupted  by  a  background noise,  the CSRFs of the hidden  units  becomes shal(cid:173) lower and broader with decrease of the signal-to-noise ratio (SNR).  The same kind of SNR-dependent plasticity is present in the CSRF  of real visual neurons; in bipolar cells of the carp retina as is shown  here  experimentally,  as  well  as  in  large  monopolar  cells  of the  fly  compound eye  as  was  described  by others.  Also,  analogous  SNR(cid:173) dependent  plasticity  is  shown  to  be  present  in  the  biphasic  flash  responses  (BPFR) of these  artificial  and  biological visual systems .  Thus,  the spatial  (CSRF)  and  temporal  (BPFR) filtering  proper(cid:173) ties with  which a  wide variety of creatures see the world appear to  be optimized for  detectability of changes in space  and time.",0,https://papers.nips.cc/paper_files/paper/1995/file/41bfd20a38bb1b0bec75acf0845530a7-Paper.pdf
1995,Active Gesture Recognition using Learned Visual Attention,"Trevor Darrell, Alex Pentland",2,"We have developed a foveated  gesture recognition system that runs  in an unconstrained office environment with an active camera.  Us(cid:173) ing vision routines previously implemented for  an interactive envi(cid:173) ronment,  we  determine  the  spatial  location  of salient  body  parts  of a  user  and guide  an active  camera to obtain images of gestures  or expressions.  A hidden-state reinforcement  learning paradigm is  used  to implement visual  attention.  The  attention  module selects  targets  to foveate  based on the goal of successful  recognition,  and  uses  a  new  multiple-model  Q-Iearning  formulation.  Given  a  set  of target  and  distractor  gestures,  our  system  can  learn  where  to  foveate  to maximally discriminate a  particular gesture.",0,https://papers.nips.cc/paper_files/paper/1995/file/43baa6762fa81bb43b39c62553b2970d-Paper.pdf
1995,On Neural Networks with Minimal Weights,"Vasken Bohossian, Jehoshua Bruck",2,"Linear threshold elements are the basic building blocks of artificial  neural  networks.  A  linear  threshold element computes  a  function  that is  a sign of a weighted sum of the input variables.  The weights  are  arbitrary  integers;  actually,  they  can  be  very  big  integers-(cid:173) exponential  in  the  number  of  the  input  variables.  However,  in  practice,  it  is  difficult  to  implement  big  weights.  In  the  present  literature  a  distinction  is  made  between  the  two  extreme  cases:  linear threshold functions  with polynomial-size weights as opposed  to those  with exponential-size weights.  The  main  contribution  of  this paper is  to fill  up  the gap by further  refining  that separation.  Namely,  we  prove that the class of linear threshold functions  with  polynomial-size  weights  can  be  divided  into  subclasses  according  to the degree of the polynomial.  In fact,  we  prove  a  more general  that there exists a minimal weight linear threshold function  result- for  any arbitrary number of inputs and any  weight  size.  To prove  those results we  have developed a  novel technique for  constructing  linear threshold functions  with minimal weights.",0,https://papers.nips.cc/paper_files/paper/1995/file/43dd49b4fdb9bede653e94468ff8df1e-Paper.pdf
1995,Neural Networks with Quadratic VC Dimension,"Pascal Koiran, Eduardo Sontag",2,"This paper shows that neural  networks  which  use  continuous acti(cid:173) vation functions have VC  dimension at least as large as the square  of  the  number  of weights  w.  This  result  settles  a  long-standing  open  question,  namely whether  the well-known  O( w log w)  bound,  known for hard-threshold nets, also held for  more general sigmoidal  nets.  Implications for  the number of samples needed for  valid gen(cid:173) eralization are  discussed.",0,https://papers.nips.cc/paper_files/paper/1995/file/456ac9b0d15a8b7f1e71073221059886-Paper.pdf
1995,Factorial Hidden Markov Models,"Zoubin Ghahramani, Michael Jordan",2,"We present a framework for learning in hidden Markov models with  distributed  state  representations.  Within  this framework ,  we  de(cid:173) rive  a  learning algorithm based  on  the  Expectation-Maximization  (EM)  procedure for  maximum likelihood estimation.  Analogous to  the  standard  Baum-Welch  update  rules,  the  M-step  of our  algo(cid:173) rithm is  exact and can be solved analytically.  However,  due  to the  combinatorial nature of the  hidden state representation,  the exact  E-step is intractable.  A simple and tractable mean field approxima(cid:173) tion is  derived.  Empirical results on a set of problems suggest that  both  the mean field  approximation and Gibbs sampling are viable  alternatives to  the computationally expensive exact algorithm.",0,https://papers.nips.cc/paper_files/paper/1995/file/4588e674d3f0faf985047d4c3f13ed0d-Paper.pdf
1995,Extracting Tree-Structured Representations of Trained Networks,"Mark Craven, Jude Shavlik",2,"A  significant  limitation  of  neural  networks  is  that  the  represen(cid:173) tations  they  learn  are  usually  incomprehensible  to  humans.  We  present a  novel algorithm , TREPAN,  for extracting comprehensible,  symbolic representations from  trained neural  networks.  Our algo(cid:173) rithm uses  queries to induce a  decision tree that approximates the  concept  represented by  a  given  network.  Our experiments demon(cid:173) strate that TREPAN is  able to produce decision trees that maintain  a high level of fidelity to their respective networks while being com(cid:173) prehensible  and  accurate.  Unlike  previous  work  in  this  area,  our  algorithm is  general in its applicability and scales well  to large net(cid:173) works  and problems with  high-dimensional input spaces.",0,https://papers.nips.cc/paper_files/paper/1995/file/45f31d16b1058d586fc3be7207b58053-Paper.pdf
1995,Improving Committee Diagnosis with Resampling Techniques,"Bambang Parmanto, Paul Munro, Howard Doyle",3,Central to the performance improvement of a committee relative to  individual networks is the error correlation between networks in the  committee.  We  investigated  methods  of achieving  error  indepen(cid:173) dence between the networks by training the networks with different  resampling sets  from  the  original training set.  The  methods were  tested  on the sinwave artificial task and the real-world problems of  hepatoma (liver cancer)  and breast  cancer  diagnoses.,0,https://papers.nips.cc/paper_files/paper/1995/file/46072631582fc240dd2674a7d063b040-Paper.pdf
1995,The Capacity of a Bump,Gary Flake,1,"Recently, several researchers have reported encouraging experimental re(cid:173) sults when using Gaussian or bump-like activation functions in multilayer  perceptrons.  Networks of this type usually require fewer  hidden layers  and  units and often learn much  faster  than typical  sigmoidal networks.  To  explain these  results we consider a hyper-ridge network,  which is a  simple perceptron with no hidden units and a rid¥e activation function. If  we are interested in partitioningp points in d dimensions into two classes  then in the limit as d approaches infinity the capacity of a hyper-ridge and  a perceptron is identical.  However, we show that for p  ~ d, which is the  usual case in practice, the ratio of hyper-ridge to perceptron dichotomies  approaches pl2(d + 1).",0,https://papers.nips.cc/paper_files/paper/1995/file/47a658229eb2368a99f1d032c8848542-Paper.pdf
1995,Boosting Decision Trees,"Harris Drucker, Corinna Cortes",2,"We introduce a constructive,  incremental learning system for regression  problems that models data by means of locally linear experts.  In contrast  to  other approaches,  the  experts  are  trained  independently  and  do  not  compete for data during learning.  Only when a prediction for  a query  is  required  do  the  experts  cooperate  by  blending  their  individual  predic(cid:173) tions.  Each expert is trained by  minimizing  a penalized local cross vali(cid:173) dation error using second order methods. In this way, an expert is able to  find a local distance metric by adjusting the size and  shape of the recep(cid:173) tive field in which its predictions are valid, and also to detect relevant in(cid:173) put features  by  adjusting  its bias  on  the  importance of individual input  dimensions. We derive asymptotic results for our method. In a variety of  simulations the properties of the algorithm are demonstrated with respect  to  interference,  learning  speed,  prediction  accuracy,  feature  detection,  and task oriented incremental learning.",0,https://papers.nips.cc/paper_files/paper/1995/file/4a08142c38dbe374195d41c04562d9f8-Paper.pdf
1995,Some results on convergent unlearning algorithm,"Serguei Semenov, Irina Shuvalova",2,"In  this  paper  we  consider  probabilities of different  asymptotics of  convergent  unlearning  algorithm for  the  Hopfield-type  neural  net(cid:173) work  (Plakhov  &  Semenov,  1994)  treating  the  case  of unbiased  random  patterns.  We  show  also  that  failed  unlearning  results  in  total memory breakdown.",0,https://papers.nips.cc/paper_files/paper/1995/file/4a213d37242bdcad8e7300e202e7caa4-Paper.pdf
1995,Forward-backward retraining of recurrent neural networks,"Andrew W. Senior, Anthony Robinson",2,"This  paper  describes  the  training  of  a  recurrent  neural  network  as  the  letter  posterior  probability estimator for  a  hidden  Markov  model,  off-line  handwriting recognition  system.  The network  esti(cid:173) mates  posterior  distributions for  each  of a  series  of frames  repre(cid:173) senting  sections  of a  handwritten  word.  The  supervised  training  algorithm,  backpropagation through time,  requires  target outputs  to  be  provided for  each  frame.  Three  methods for  deriving  these  targets  are  presented.  A  novel  method  based  upon  the  forward(cid:173) backward  algorithm is  found  to  result  in  the  recognizer  with  the  lowest  error  rate.",0,https://papers.nips.cc/paper_files/paper/1995/file/4ca82782c5372a547c104929f03fe7a9-Paper.pdf
1995,KODAK lMAGELINK™ OCR Alphanumeric Handprint Module,"Alexander Shustorovich, Christopher W. Thrasher",2,"This  paper  describes  the  Kodak  Imageliok TM  OCR  alphanumeric  handprint  module.  There  are  two  neural  network  algorithms  at  its  cme:  the  first  network  is  trained  to  find  individual  characters  in  an  alphamuneric  field,  while  the  second one perfmns the  classification.  Both  networks  were  trained  on  Gabor  projections  of  the  ociginal  pixel  images,  which  resulted  in higher  recognition  rates  and  greater  noise  immunity.  Compared  its  purely  numeric  counterpart  (Shusurovich  and  Thrasher,  1995),  this  version  of the  system  has  a  significant  applicatim  specific  postprocessing  module.  The  system  has  been  implemented in specialized parallel hardware,  which allows  it to run at 80 char/sec/board.  It has been installed  at the Driver and  Vehicle  Licensing  Agency  (DVLA)  in  the  United  Kingdom.  and  its  overall  success  rate  exceeds  96%  (character  level  without  rejects).  which  translates  into  85%  field  rate.  If approximately  20%  of the  fields  are  rejected.  the  system  achieves  99.8%  character  and  99.5%  field success rate. ",0,https://papers.nips.cc/paper_files/paper/1995/file/4da04049a062f5adfe81b67dd755cecc-Paper.pdf
1995,Predictive Q-Routing: A Memory-based Reinforcement Learning Approach to Adaptive Traffic Control,"Samuel Choi, Dit-Yan Yeung",2,"In  this  paper,  we  propose  a  memory-based  Q-Iearning  algorithm  called  predictive  Q-routing  (PQ-routing)  for  adaptive  traffic  con(cid:173) trol.  We attempt to address two problems encountered in Q-routing  (Boyan  &  Littman,  1994),  namely,  the inability to fine-tune  rout(cid:173) ing policies under  low  network  load and  the  inability to learn  new  optimal  policies  under  decreasing  load  conditions.  Unlike  other  memory-based  reinforcement  learning  algorithms  in  which  mem(cid:173) ory  is  used  to  keep  past  experiences  to  increase  learning  speed,  PQ-routing  keeps  the  best  experiences  learned  and  reuses  them  by  predicting  the  traffic  trend.  The  effectiveness  of  PQ-routing  has been  verified  under various network  topologies and traffic con(cid:173) ditions.  Simulation  results  show  that  PQ-routing  is  superior  to  Q-routing in terms of both learning speed and  adaptability.",0,https://papers.nips.cc/paper_files/paper/1995/file/4e2545f819e67f0615003dd7e04a6087-Paper.pdf
1995,High-Performance Job-Shop Scheduling With A Time-Delay TD(λ) Network,"Wei Zhang, Thomas Dietterich",2,Requests for name changes in the electronic proceedings will be accepted with no questions asked.  However name changes may cause bibliographic tracking issues.  Authors are asked to consider this carefully and discuss it with their co-authors prior to requesting a name change in the electronic proceedings.,0,https://papers.nips.cc/paper_files/paper/1995/file/4f16c818875d9fcb6867c7bdc89be7eb-Paper.pdf
1995,Family Discovery,Stephen Omohundro,1,"""Family discovery""  is the task of learning the dimension and struc(cid:173) ture  of a  parameterized  family  of  stochastic  models.  It is  espe(cid:173) cially appropriate when the training examples are partitioned into  ""episodes""  of samples  drawn  from  a  single  parameter  value.  We  present  three  family  discovery  algorithms  based on  surface  learn(cid:173) ing and show that they significantly improve performance over two  alternatives on a  parameterized classification task.",0,https://papers.nips.cc/paper_files/paper/1995/file/5055cbf43fac3f7e2336b27310f0b9ef-Paper.pdf
1995,Modeling Interactions of the Rat's Place and Head Direction Systems,"A. Redish, David Touretzky",2,"We  have  developed  a  computational  theory  of rodent  navigation  that  includes analogs of the place cell system, the head direction system,  and  path integration.  In this paper we present simulation results showing how  interactions between the place and head direction systems can account for  recent observations about hippocampal  place cell  responses to doubling  and/or rotation of cue cards in a cylindrical arena (Sharp et at.,  1990). ",0,https://papers.nips.cc/paper_files/paper/1995/file/522a9ae9a99880d39e5daec35375e999-Paper.pdf
1995,Empirical Entropy Manipulation for Real-World Problems,"Paul Viola, Nicol Schraudolph, Terrence J. Sejnowski",3,"No finite sample is sufficient to determine the density, and therefore  the entropy, of a signal directly.  Some assumption about either the  functional form of the density or about its smoothness is necessary.  Both amount to a prior over the space of possible density functions.  By  far  the  most common approach  is  to  assume  that  the  density  has a  parametric form. ",0,https://papers.nips.cc/paper_files/paper/1995/file/537d9b6c927223c796cac288cced29df-Paper.pdf
1995,A Neural Network Model of 3-D Lightness Perception,"Luiz Pessoa, William Ross",2,"A  neural  network  model  of 3-D  lightness  perception  is  presented  which  builds  upon  the  FACADE  Theory  Boundary  Contour  Sys(cid:173) tem/Feature Contour  System  of Grossberg  and  colleagues.  Early  ratio encoding by  retinal ganglion neurons  as  well  as psychophysi(cid:173) cal  results on constancy  across  different  backgrounds (background  constancy)  are used to provide functional constraints to the theory  and  suggest  a  contrast  negation  hypothesis  which  states that ratio  measures  between  coplanar  regions  are  given  more  weight  in  the  determination  of lightness  of the  respective  regions.  Simulations  of the  model  address  data on  lightness  perception,  including  the  coplanar ratio hypothesis,  the  Benary cross,  and White's illusion.",0,https://papers.nips.cc/paper_files/paper/1995/file/53adaf494dc89ef7196d73636eb2451b-Paper.pdf
1995,Adaptive Retina with Center-Surround Receptive Field,"Shih-Chii Liu, Kwabena Boahen",2,Both vertebrate and invertebrate retinas are highly efficient  in ex(cid:173) tracting contrast independent of the background intensity over five  or  more  decades.  This  efficiency  has  been  rendered  possible  by  the adaptation of the DC operating point to the background inten(cid:173) sity while maintaining high gain  transient responses.  The center(cid:173) surround properties of the retina allows the system  to extract in(cid:173) formation at the edges in the image.  This silicon retina models the  adaptation properties of the receptors and the antagonistic center(cid:173) surround properties of the laminar cells  of the invertebrate retina  and the outer-plexiform layer of the vertebrate retina.  We also illus(cid:173) trate the spatio-temporal responses of the silicon retina on moving  bars.  The  chip  has  59x64  pixels  on  a  6.9x6.8mm2  die  and  it  is  fabricated in 2 J-tm  n-well  technology.,0,https://papers.nips.cc/paper_files/paper/1995/file/53c04118df112c13a8c34b38343b9c10-Paper.pdf
1995,Does the Wake-sleep Algorithm Produce Good Density Estimators?,"Brendan J. Frey, Geoffrey E. Hinton, Peter Dayan",3,"The wake-sleep algorithm (Hinton, Dayan, Frey and Neal 1995) is a rel(cid:173) atively efficient method of fitting  a multilayer stochastic generative  model to high-dimensional data. In addition to  the top-down connec(cid:173) tions in the generative model, it makes use of bottom-up connections for  approximating the probability distribution over the hidden units given  the data, and it trains these bottom-up connections using a simple delta  rule. We use a variety of synthetic and real data sets to compare the per(cid:173) formance of the wake-sleep algorithm with Monte Carlo and mean field  methods for fitting  the same generative model and also compare it with  other models that are less powerful but easier to fit.",0,https://papers.nips.cc/paper_files/paper/1995/file/55b1927fdafef39c48e5b73b5d61ea60-Paper.pdf
1995,EM Optimization of Latent-Variable Density Models,"Christopher Bishop, Markus Svensén, Christopher Williams",3,"There is  currently  considerable interest  in developing general non(cid:173) linear  density  models  based  on  latent,  or  hidden,  variables.  Such  models have the ability to discover the presence of a relatively small  number of underlying  'causes'  which,  acting  in  combination,  give  rise  to the apparent complexity of the observed  data set.  Unfortu(cid:173) nately, to train such models generally requires large computational  effort.  In this paper we  introduce a  novel  latent variable algorithm  which retains the general non-linear capabilities of previous models  but  which  uses  a  training procedure  based  on  the  EM  algorithm.  We  demonstrate  the  performance  of the  model  on  a  toy  problem  and on data from flow  diagnostics for  a  multi-phase oil  pipeline.",0,https://papers.nips.cc/paper_files/paper/1995/file/571e0f7e2d992e738adff8b1bd43a521-Paper.pdf
1995,Modern Analytic Techniques to Solve the Dynamics of Recurrent Neural Networks,"A.C.C. Coolen, S. Laughton, D. Sherrington",3,"We  describe the use of modern analytical techniques in  solving the  dynamics  of  symmetric  and  nonsymmetric  recurrent  neural  net(cid:173) works  near saturation.  These explicitly take into account the cor(cid:173) relations between  the  post-synaptic  potentials,  and  thereby  allow  for  a  reliable prediction of transients.",0,https://papers.nips.cc/paper_files/paper/1995/file/58c54802a9fb9526cd0923353a34a7ae-Paper.pdf
1995,A Realizable Learning Task which Exhibits Overfitting,Siegfried Bös,1,"In  this  paper we  examine  a  perceptron  learning  task.  The  task  is  realizable  since  it  is  provided  by  another  perceptron  with  identi(cid:173) cal  architecture.  Both  perceptrons  have  nonlinear  sigmoid  output  functions.  The gain  of the output function  determines the level  of  nonlinearity  of the  learning  task.  It is  observed  that  a  high  level  of nonlinearity leads to overfitting. We  give an explanation for  this  rather  surprising  observation  and  develop  a  method  to  avoid  the  overfitting.  This  method  has  two  possible  interpretations,  one  is  learning with noise,  the other cross-validated early stopping. ",0,https://papers.nips.cc/paper_files/paper/1995/file/678a1491514b7f1006d605e9161946b1-Paper.pdf
1995,Simulation of a Thalamocortical Circuit for Computing Directional Heading in the Rat,Hugh Blair,1,"Several  regions  of the  rat  brain  contain  neurons  known  as  head-direc(cid:173) tion celis,  which encode the animal's directional heading during spatial  navigation.  This  paper presents  a  biophysical  model of head-direction  cell  acti vity,  which  suggests  that  a  thalamocortical  circuit  might com(cid:173) pute the  rat's  head  direction  by  integrating  the  angular  velocity  of the  head over time.  The model was implemented using the neural simulator  NEURON, and makes testable predictions about the structure and func(cid:173) tion of the rat head-direction circuit. ",0,https://papers.nips.cc/paper_files/paper/1995/file/69a5b5995110b36a9a347898d97a610e-Paper.pdf
1995,Clustering data through an analogy to the Potts model,"Marcelo Blatt, Shai Wiseman, Eytan Domany",3,"A  new  approach for  clustering  is  proposed.  This  method is  based  on an analogy to a  physical model;  the  ferromagnetic  Potts model  at thermal equilibrium is  used  as an analog computer for  this hard  optimization problem .  We  do not  assume  any structure  of the  un(cid:173) derlying distribution of the data.  Phase space of the Potts model is  divided  into  three  regions; ferromagnetic,  super-paramagnetic and  paramagnetic phases.  The  region  of interest  is  that  corresponding  to the super-paramagnetic one, where  domains of aligned spins ap(cid:173) pear.  The range of temperatures  where  these structures  are  stable  is  indicated  by  a  non-vanishing magnetic susceptibility.  We  use  a  very  efficient  Monte  Carlo  algorithm  to  measure  the  susceptibil(cid:173) ity  and  the  spin  spin  correlation  function.  The  values  of the  spin  spin  correlation  function,  at  the  super-paramagnetic  phase,  serve  to identify the  partition of the  data points into clusters. ",0,https://papers.nips.cc/paper_files/paper/1995/file/6a2feef8ed6a9fe76d6b3f30f02150b4-Paper.pdf
1995,Learning Fine Motion by Markov Mixtures of Experts,"Marina Meila, Michael Jordan",2,"Compliant control is a standard method for performing fine  manip(cid:173) ulation tasks, like grasping and assembly, but it requires estimation  of the state of contact  (s.o.c.)  between  the robot  arm and  the  ob(cid:173) jects  involved.  Here  we  present  a  method to learn  a  model of the  movement from  measured  data.  The  method  requires  little or  no  prior  knowledge  and  the  resulting  model  explicitly  estimates  the  s.o.c.  The  current  s.o.c.  is  viewed  as  the  hidden  state  variable  of  a  discrete  HMM.  The  control  dependent  transition  probabilities  between  states  are  modeled  as  parametrized functions  of the mea(cid:173) surement.  We  show  that  their  parameters  can  be  estimated  from  measurements at the same time as the parameters of the movement  in  each  s.o.c.  The learning algorithm is  a  variant of the EM  proce(cid:173) dure.  The  E step  is  computed exactly ; solving  the  M step  exactly  is  not possible  in general.  Here,  gradient ascent  is  used  to produce  an increase  in  likelihood .",0,https://papers.nips.cc/paper_files/paper/1995/file/6c340f25839e6acdc73414517203f5f0-Paper.pdf
1995,Stable LInear Approximations to Dynamic Programming for Stochastic Control Problems with Local Transitions,"Benjamin Van Roy, John Tsitsiklis",2,"We  consider  the  solution  to  large  stochastic  control  problems  by  means of methods that rely on compact representations and a vari(cid:173) ant of the value iteration algorithm to compute approximate cost(cid:173) to-go functions.  While  such methods are known  to be unstable in  general, we identify a new class of problems for  which convergence,  as  well  as  graceful  error  bounds,  are  guaranteed.  This  class  in(cid:173) volves linear parameterizations of the cost-to- go function  together  with  an assumption  that the  dynamic  programming operator is  a  contraction  with  respect  to  the  Euclidean  norm  when  applied  to  functions  in  the  parameterized  class.  We  provide  a  special  case  where  this  assumption  is  satisfied,  which  relies  on  the  locality of  transitions in a  state space.  Other cases will  be discussed  in a  full  length version of this paper.",0,https://papers.nips.cc/paper_files/paper/1995/file/6d70cb65d15211726dcce4c0e971e21c-Paper.pdf
1995,Generalisation of A Class of Continuous Neural Networks,"John Shawe-Taylor, Jieyu Zhao",2,We  propose  a  way of using  boolean circuits  to perform real valued  computation  in  a  way  that  naturally  extends  their  boolean  func(cid:173) tionality.  The  functionality  of multiple  fan  in  threshold  gates  in  this  model  is  shown  to  mimic  that  of a  hardware implementation  of continuous Neural Networks.  A Vapnik-Chervonenkis dimension  and  sample  size  analysis  for  the  systems  is  performed  giving  best  known  sample sizes  for  a  real  valued  Neural Network.  Experimen(cid:173) tal results confirm the conclusion that the sample sizes required for  the  networks  are significantly  smaller than for  sigmoidal networks.,0,https://papers.nips.cc/paper_files/paper/1995/file/6e7d2da6d3953058db75714ac400b584-Paper.pdf
1995,Visual gesture-based robot guidance with a modular neural system,"Enno Littmann, Andrea Drees, Helge Ritter",3,"We report on the development of the modular neural system  ""SEE(cid:173) EAGLE""  for  the  visual  guidance  of robot  pick-and-place  actions.  Several  neural  networks  are  integrated  to  a  single system  that vi(cid:173) sually  recognizes  human hand  pointing gestures  from  stereo  pairs  of color  video  images.  The output of the  hand recognition stage is  processed  by  a  set  of color-sensitive  neural  networks  to  determine  the cartesian location of the target object that is  referenced  by the  pointing gesture.  Finally, this information is  used  to guide a robot  to grab  the  target  object  and  put  it  at  another  location  that  can  be specified  by a second pointing gesture.  The accuracy of the cur(cid:173) rent  system allows to identify the location of the referenced  target  object to an accuracy of 1 cm  in  a  workspace  area of 50x50 cm.  In  our  current  environment,  this  is  sufficient  to  pick  and  place  arbi(cid:173) trarily positioned target objects within the workspace.  The system  consists  of neural  networks  that  perform  the  tasks  of image seg(cid:173) mentation, estimation of hand  location, estimation of 3D-pointing  direction, object recognition, and necessary  coordinate transforms.  Drawing heavily on the use of learning algorithms, the functions of  all  network modules were  created from  data examples only.",0,https://papers.nips.cc/paper_files/paper/1995/file/708f3cf8100d5e71834b1db77dfa15d6-Paper.pdf
1995,Symplectic Nonlinear Component Analysis,Lucas Parra,1,"Statistically independent features  can be extracted by finding a fac(cid:173) torial representation of a signal distribution.  Principal Component  Analysis  (PCA)  accomplishes  this  for  linear  correlated  and  Gaus(cid:173) sian  distributed signals.  Independent  Component Analysis  (ICA),  formalized  by  Comon (1994),  extracts  features  in  the  case  of lin(cid:173) ear  statistical  dependent  but  not  necessarily  Gaussian  distributed  signals.  Nonlinear  Component Analysis finally should find  a  facto(cid:173) rial  representation  for  nonlinear  statistical  dependent  distributed  signals.  This  paper  proposes  for  this  task  a  novel  feed-forward,  information  conserving,  nonlinear  map  - the  explicit  symplectic  transformations.  It also solves the problem of non-Gaussian output  distributions  by  considering  single  coordinate  higher  order  statis(cid:173) tics.",0,https://papers.nips.cc/paper_files/paper/1995/file/731c83db8d2ff01bdc000083fd3c3740-Paper.pdf
1995,Independent Component Analysis of Electroencephalographic Data,"Scott Makeig, Anthony Bell, Tzyy-Ping Jung, Terrence J. Sejnowski",4,"Because of the distance between the skull and brain and their differ(cid:173) ent resistivities,  electroencephalographic (EEG) data collected from  any  point  on  the  human scalp  includes  activity  generated  within  a  large  brain area.  This spatial smearing of EEG  data by  volume  conduction  does  not involve significant time delays,  however,  sug(cid:173) gesting that the Independent  Component  Analysis (ICA) algorithm  of Bell and Sejnowski [1]  is suitable for  performing blind source sep(cid:173) aration on EEG data.  The ICA algorithm separates the problem of  source  identification from  that of source  localization.  First  results  of applying the ICA  algorithm to  EEG and  event-related potential  (ERP)  data  collected  during  a  sustained  auditory  detection  task  show:  (1)  ICA training is insensitive to different  random seeds.  (2)  ICA may be used to segregate obvious artifactual EEG components  (line and muscle noise, eye movements) from other sources.  (3) ICA  is  capable of isolating overlapping  EEG  phenomena,  including  al(cid:173) pha and theta bursts and spatially-separable ERP components, to  separate  ICA  channels.  (4)  N onstationarities  in  EEG  and  behav(cid:173) ioral state can be  tracked using ICA  via changes  in  the  amount of  residual  correlation  between  ICA-filtered  output channels. ",0,https://papers.nips.cc/paper_files/paper/1995/file/754dda4b1ba34c6fa89716b85d68532b-Paper.pdf
